user_id,round_idx,song_id,track_name,rating
SYN0715,8,5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen The Rain,5
SYN0715,9,2grjqo0Frpf2okIBiifQKs,September,2
SYN0715,10,3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn (feat. Sia) - Radio Edit,4
SYN0715,11,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,5
SYN0715,12,3ee8Jmje8o58CHK66QrVC2,SAD!,3
SYN0715,13,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,4
SYN0715,14,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,4
SYN0715,15,1hewNsVmijBqjKvFRQfk4m,bad guy,5
SYN0715,16,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,3
SYN0715,17,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,1
SYN0715,18,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,5
SYN0715,19,4ml4WlnHDEpOK8HRVYTCWf,drivers license,5
SYN0715,20,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,3
SYN0716,1,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),3
SYN0716,2,0W4NhJhcqKCqEP2GIpDCDq,Love,1
SYN0716,3,6Nle9hKrkL1wQpwNfEkxjh,Chanel,3
SYN0716,4,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,5
SYN0716,5,4lhqb6JvbHId48OUJGwymk,Hey Brother,5
SYN0716,6,4dVpf9jZjcORqGTLUaeYj9,Plain Jane,3
SYN0716,7,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,2
SYN0716,8,5vHLwhxxlGzmClMcxRRFPr,Lithium,4
SYN0716,9,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,1
SYN0716,10,1R0hxCA5R7z5TiaXBZR7Mf,SOLO,4
SYN0716,11,1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),4
SYN0716,12,2AY1UAimvTqjJC8vDJsOyy,Mayores,2
SYN0716,13,2FY7b99s15jUprqC0M5NCT,Natural,5
SYN0716,14,6hmhG1b4LEyNuashVvuIAo,Never Forget You,3
SYN0716,15,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,5
SYN0716,16,39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,5
SYN0716,17,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,2
SYN0716,18,3taCbWWTilb7eNMsAzOBq4,Radio,2
SYN0716,19,7Ewz6bJ97vUqk5HdkvguFQ,Heaven,3
SYN0716,20,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,2
SYN0717,1,6bNB5gxFX6Q87DbQWb8OWZ,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),5
SYN0717,2,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,5
SYN0717,3,5awDvzxWfd53SSrsRZ8pXO,Du hast,4
SYN0717,4,40hCB0YR03f6AmQaHbwWDe8,,4
SYN0717,5,5EWPGh7jbTNO2wakv8LjUI,Free Bird,5
SYN0717,6,1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,5
SYN0717,7,7vggqxNKwd6xdRoYS0pQtM,Three Little Birds,5
SYN0717,8,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,5
SYN0717,9,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,3
SYN0717,10,59WN2psjkt1tyaxjspN8fp,Killing In The Name,4
SYN0717,11,4VqPOruhp5EdPBeR92t6lQ,Uprising,4
SYN0717,12,4fouWK6XVHhzl78KzQ1UjL,abcdefu,1
SYN0717,13,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,1
SYN0717,14,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,4
SYN0717,15,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,3
SYN0717,16,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,5
SYN0717,17,5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,4
SYN0717,18,0YammaEkYSeo9vQYZ1OwS6,Say My Name,1
SYN0717,19,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,2
SYN0717,20,2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,4
SYN0718,1,63OQupATfueTdZMWTxW03A,Karma Police,5
SYN0718,2,7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,5
SYN0718,3,6mAfxuTuRz1FWfriiFf57y,Don't Cry,4
SYN0718,4,5STdMlrBf6pqWiNE7WqxSi,Many Men (Wish Death),3
SYN0718,5,2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,3
SYN0718,6,6ek9SiEj5a65WIs2EV7qiM,Son Of A Preacher Man,3
SYN0718,7,60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),4
SYN0718,8,1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,4
SYN0718,9,0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,2
SYN0718,10,047fCsbO4NdmwCBn8pcUXl,Marvins Room,4
SYN0718,11,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,5
SYN0718,12,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,5
SYN0718,13,1t9WgS8FN0534tLBRwbaxO,Whoopty,1
SYN0718,14,5UsLjwBaTHBX4ektWIr4XX,Forever,4
SYN0718,15,3gVhsZtseYtY1fMuyYq06F,Sonne,4
SYN0718,16,3kpYJjvM8Ja6btr5hEJLWc,Venom - Music From The Motion Picture,5
SYN0718,17,1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),4
SYN0718,18,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,5
SYN0718,19,78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,4
SYN0718,20,4N0TP4Rmj6QQezWV88ARNJ,Superstition,4
SYN0719,1,1GXABqvCDvQ58wPbkNhhzh,Psycho,4
SYN0719,2,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,3
SYN0719,3,3lKZf71jeNi14udIFPJ29V,I Knew You Were Trouble.,5
SYN0719,4,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,4
SYN0719,5,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,4
SYN0719,6,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',4
SYN0719,7,40x5K8xyIWVmSeUrYjj0os,Lost on You,4
SYN0719,8,00DZ7TTuVWDSreZygWpdJt,Sucker for Pain,5
SYN0719,9,3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,3
SYN0719,10,0989LIb0HVwfkn3Hjj1HLJ,Better Together,4
SYN0719,11,4sNG6zQBmtq7M8aeeKJRMQ,Brazil,3
SYN0719,12,6IwKcFdiRQZOWeYNhUiWIv,No One,2
SYN0719,13,6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,5
SYN0719,14,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,5
SYN0719,15,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,5
SYN0720,1,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,2
SYN0720,2,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,2
SYN0720,3,0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,3
SYN0720,4,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,5
SYN0720,5,7J1uxwnxfQLu4APicE5Rnj,Billie Jean,4
SYN0720,6,6qn9YLKt13AGvpq9jfO8py,We Found Love,4
SYN0720,7,2X485T9Z5Ly0xyaghN73ed,Let It Happen,5
SYN0720,8,0SiywuOBRcynK0uKGWdCnn,Bad Romance,4
SYN0720,9,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,4
SYN0720,10,4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,3
SYN0720,11,1rIKgCH4H52lrvDcz50hS8,Lush Life,2
SYN0720,12,1hewNsVmijBqjKvFRQfk4m,bad guy,1
SYN0720,13,6gBFPUFcJLzWGx4lenP6h2,goosebumps,5
SYN0720,14,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),3
SYN0720,15,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,3
SYN0720,16,7iXr5Ke8gBteNYwNe0UENp,Hymn for the Weekend,4
SYN0721,1,7J1uxwnxfQLu4APicE5Rnj,Billie Jean,2
SYN0721,2,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,2
SYN0721,3,42BABHHNCBSCvMhlap5sxu,Duality,2
SYN0721,4,00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),2
SYN0721,5,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,3
SYN0721,6,44ONERBHALxftQNWq6dmyd,Side To Side,4
SYN0721,7,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,1
SYN0721,8,2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,4
SYN0721,9,1wIyr1y5wiWqo7nqbxHpWt,FRIENDS,3
SYN0721,10,2qG5sZ7Si6sdK74qLxedYM,Con Altura,5
SYN0721,11,4cktbXiXOapiLBMprHFErI,Memories,4
SYN0721,12,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,3
SYN0721,13,036M4gIgbeH7LHIltqRlfY,Fix You,3
SYN0721,14,0BxE4FqsDD1Ot4YuBXwAPp,505,2
SYN0721,15,3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),2
SYN0721,16,3fVnlF4pGqWI9flVENcT28,Wildest Dreams,3
SYN0721,17,6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,4
SYN0721,18,1QV6tiMFM6fSOKOGLMHYYg,Poker Face,4
SYN0721,19,2XHzzp1j4IfTNp1FTn7YFg,Love Me,5
SYN0721,20,65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),1
SYN0721,21,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),3
SYN0721,22,3NLnwwAQbbFKcEcV8hDItk,Perfect,4
SYN0721,23,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),1
SYN0721,24,0OTO8ZF2YqFQVw9hnZylTd,"What Is Love - 7"" Mix",5
SYN0721,25,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,3
SYN0721,26,4nJUuE7GO6v9i6KTu67wFO,Remember the Name,5
SYN0721,27,0zMzyHAeMvwq5CRstru1Fp,Lost Boy,4
SYN0721,28,7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,5
SYN0721,29,1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),2
SYN0721,30,1ighXut8QHtFjdJtA734D8,Salió El Sol,3
SYN0721,31,2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,1
SYN0721,32,4woTEX1wYOTGDqNXuavlRC,Superman,4
SYN0721,33,72TFWvU3wUYdUuxejTTIzt,Work,5
SYN0721,34,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,1
SYN0721,35,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),4
SYN0721,36,5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),5
SYN0721,37,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2
SYN0721,38,3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,1
SYN0721,39,6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,4
SYN0721,40,1rIKgCH4H52lrvDcz50hS8,Lush Life,1
SYN0721,41,3DwQ7AH3xGD9h65ezslm6q,Enter Sandman - Remastered 2021,2
SYN0721,42,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),4
SYN0721,43,51ChrwmUPDJvedPQnIU8Ls,Dive,2
SYN0721,44,77dMSg2VHi2wwXjXNrmcrZ,Nena Maldición (feat. Lenny Tavárez),4
SYN0721,45,009ZUM4fe0WZbOTAjcTHyR,I'm a Mess,5
SYN0721,46,1bU5Y6KTPVZh2uMSdGAqEJ,Believe,5
SYN0721,47,0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. JAY-Z),2
SYN0721,48,1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,1
SYN0721,49,3IAfUEeaXRX9s9UdKOJrFI,Envolver,3
SYN0721,50,60ynsPSSKe6O3sfwRnIBRf,Streets,5
SYN0722,1,3M214U0mwSm041GsQR3nrO,Toxic,1
SYN0722,2,6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,1
SYN0722,3,1vPaFVYwBaI47DHigQHFPp,What A Time,1
SYN0722,4,1tNJrcVe6gwLEiZCtprs1u,3 Nights,1
SYN0722,5,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,1
SYN0722,6,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,1
SYN0722,7,5ygDXis42ncn6kYG14lEVG,Baby Shark,1
SYN0722,8,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,1
SYN0722,9,48QmG1dfvMuYLxMPt7KSRA,No Lie,1
SYN0722,10,4ZtFanR9U6ndgddUvNcjcG,good 4 u,1
SYN0722,11,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,1
SYN0722,12,41oY4WCTj5kccfesTVFnvN,Tarot,1
SYN0722,13,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,1
SYN0722,14,5fEB6ZmVkg63GZg9qO86jh,Break from Toronto,1
SYN0722,15,4ofwffwvvnbSkrMSCKQDaC,Shotgun,1
SYN0722,16,4NUt1fcnO9aQAELBgXq3Kr,Me Dediqué a Perderte,1
SYN0722,17,3nnG7AM9QopHVPEuLX3Khk,Let It Go,1
SYN0722,18,7wBJfHzpfI3032CSD7CE2m,STARGAZING,1
SYN0723,1,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,5
SYN0723,2,1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,3
SYN0723,3,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,4
SYN0723,4,1lbXEepatjRVjoG8pZMtdp,Dreams,5
SYN0723,5,3tSmXSxaAnU1EPGKa6NytH,In the End,4
SYN0723,6,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,3
SYN0723,7,79CzbTOcQbkkkjLCPyn19y,Lucid Dreams,4
SYN0723,8,5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,5
SYN0723,9,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,4
SYN0723,10,2k1yPYf9WGA4LiqcLVwtzn,Another One Bites The Dust,4
SYN0723,11,5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen The Rain,3
SYN0723,12,7J1uxwnxfQLu4APicE5Rnj,Billie Jean,4
SYN0723,13,4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,5
SYN0723,14,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,5
SYN0723,15,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,3
SYN0723,16,4yBiZFLXn0n9AUJ5sWO88k,Wonderwall,5
SYN0723,17,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,4
SYN0723,18,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,4
SYN0723,19,3z8h0TU7ReDPLIbEnYhWZb,Bohemian Rhapsody,5
SYN0723,20,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),3
SYN0724,1,76FZM38RC8XaAjJ77CVTNe,Into You,3
SYN0724,2,3H7ihDc1dqLriiWXwsc2po,Breaking Me,2
SYN0724,3,6VObnIkLVruX4UVyxWhlqm,Skyfall,5
SYN0724,4,2N8m6CYs74qQO4mjVcXO30,Dance Monkey,5
SYN0724,5,04sN26COy28wTXYj3dMoiZ,Bored,4
SYN0724,6,6Knv6wdA0luoMUuuoYi2i1,My House,5
SYN0724,7,7FCfMXYTIiQ9b4hDYs4Iol,Be the One,1
SYN0724,8,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,5
SYN0724,9,6iaSML1PIYq936g62BDtBq,Robbery,5
SYN0724,10,3RAFcUBrCNaboRXoP3S5t1,Psychosocial,2
SYN0724,11,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),2
SYN0724,12,5masKPHeAOVNgxdLebIcK7,Stole the Show,2
SYN0724,13,7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,5
SYN0724,14,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,4
SYN0724,15,6qn9YLKt13AGvpq9jfO8py,We Found Love,5
SYN0724,16,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,3
SYN0724,17,5CZ40GBx1sQ9agT82CLQCT,traitor,5
SYN0724,18,4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,2
SYN0724,19,7uoFMmxln0GPXQ0AcCBXRq,Snowman,5
SYN0724,20,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,5
SYN0724,21,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,3
SYN0724,22,6fNhZRFEkBfgW39W3wKARJ,Pompeii,2
SYN0724,23,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),4
SYN0724,24,0BxfFnk0YzONqvmrkO0QrB,Don't Cha,4
SYN0724,25,7mDTvYD2ieE4Q28XFziMfJ,Cry,5
SYN0724,26,3TpQSUTOSzTUwrgtvl4lRa,Rewrite The Stars,3
SYN0724,27,23WI5V2eD4EyGKxSl7Pyeq,Andas En Mi Cabeza,4
SYN0724,28,0BCPKOYdS2jbQ8iyB56Zns,Clocks,2
SYN0724,29,0gb1J5UrTpzaU1s3nupgCd,No Money,5
SYN0724,30,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",4
SYN0724,31,41oY4WCTj5kccfesTVFnvN,Tarot,2
SYN0724,32,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,5
SYN0724,33,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,5
SYN0724,34,27mw0pQTrbuhGSdwKvGIho,Leave Before You Love Me,1
SYN0724,35,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,4
SYN0724,36,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,1
SYN0724,37,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,4
SYN0724,38,2LKOHdMsL0K9KwcPRlJK2v,After Dark,2
SYN0725,1,3kpYJjvM8Ja6btr5hEJLWc,Venom - Music From The Motion Picture,5
SYN0725,2,1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,4
SYN0725,3,3gVhsZtseYtY1fMuyYq06F,Sonne,4
SYN0725,4,2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,3
SYN0725,5,5UsLjwBaTHBX4ektWIr4XX,Forever,4
SYN0725,6,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,5
SYN0725,7,0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,2
SYN0725,8,047fCsbO4NdmwCBn8pcUXl,Marvins Room,4
SYN0725,9,6ek9SiEj5a65WIs2EV7qiM,Son Of A Preacher Man,3
SYN0725,10,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,5
SYN0725,11,6mAfxuTuRz1FWfriiFf57y,Don't Cry,4
SYN0725,12,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,5
SYN0725,13,1t9WgS8FN0534tLBRwbaxO,Whoopty,1
SYN0725,14,63OQupATfueTdZMWTxW03A,Karma Police,5
SYN0725,15,78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,4
SYN0725,16,4N0TP4Rmj6QQezWV88ARNJ,Superstition,4
SYN0725,17,7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,5
SYN0725,18,5STdMlrBf6pqWiNE7WqxSi,Many Men (Wish Death),3
SYN0725,19,1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),4
SYN0725,20,60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),4
SYN0726,1,Locked out of Heaven,,5
SYN0726,2,Best Friend,,5
SYN0726,3,Womanizer,,5
SYN0726,4,21 Guns,,5
SYN0726,5,Knockin' On Heaven's Door,,5
SYN0726,6,Let It Be - Remastered 2009,,5
SYN0726,7,20 Min,,1
SYN0726,8,21 Questions,,3
SYN0726,9,K.,,4
SYN0726,10,Fluorescent Adolescent,,3
SYN0726,11,Cruel Summer,,4
SYN0726,12,bellyache,,4
SYN0726,13,QUE PRETENDES,,2
SYN0726,14,Imagine - Remastered 2010,,4
SYN0726,15,Happier,,4
SYN0726,16,Pon de Replay,,5
SYN0726,17,One Last Time,,2
SYN0726,18,What I've Done,,5
SYN0726,19,Diet Mountain Dew,,5
SYN0726,20,The Real Slim Shady,,5
SYN0727,1,4I2ENHg65RuKifEHdD0kMu,Alors On Danse,5
SYN0727,2,1almCHdsfikRPfVB9VrEdT,Little Do You Know,5
SYN0727,3,5txoZyuAmtCfmDjUCEphWm,Somebody To Love,3
SYN0727,4,6CcJMwBtXByIz4zQLzFkKc,i love you,5
SYN0727,5,77dMSg2VHi2wwXjXNrmcrZ,Nena Maldición (feat. Lenny Tavárez),4
SYN0727,6,5jW3rF4URMdK7tO2xjS5EI,Tal Vez,3
SYN0727,7,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,2
SYN0727,8,01BLFXACRypODfqC7wUgWo,Body Like A Back Road,3
SYN0727,9,244AvzGQ4Ksa5637JQu5Gy,You've Got The Love,3
SYN0727,10,0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,2
SYN0727,11,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,1
SYN0727,12,2VOomzT6VavJOGBeySqaMc,Disturbia,2
SYN0727,13,3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),4
SYN0727,14,4l0RmWt52FxpVxMNni6i63,you broke me first,2
SYN0727,15,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",2
SYN0727,16,1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,5
SYN0727,17,29XbgaYB4Hs8vlLmpzkRgj,Naive,3
SYN0727,18,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),3
SYN0727,19,4T6FWA703h6H7zk1FoSARw,New Light,4
SYN0727,20,3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,1
SYN0728,1,3yOMrekR0szO9F4RDRpp3z,Billionaire (feat. Bruno Mars),5
SYN0728,2,2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,2
SYN0728,3,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,2
SYN0728,4,6etwirSInfuJrSOlogS6Sh,American Boy,4
SYN0728,5,5kqIPrATaCc2LqxVWzQGbk,7 Years,5
SYN0728,6,0pqnGHJpmpxLKifKRmU6WP,Believer,4
SYN0728,7,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,3
SYN0728,8,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,3
SYN0728,9,69BIczdH6QMnFx7dsSssN8,DDU-DU DDU-DU,2
SYN0728,10,7n3REqDfZBpkd0bEpGu2H3,Mr. Jones,3
SYN0728,11,3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,5
SYN0728,12,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,3
SYN0728,13,2ogKhhoMClkFXek7ZgxAhN,Shameless,4
SYN0728,14,27GmP9AWRs744SzKcpJsTZ,Jumpman,1
SYN0729,1,44ONERBHALxftQNWq6dmyd,Side To Side,4
SYN0729,2,0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,1
SYN0729,3,15rjQH7nTcTomKwfVMd4xl,Go Your Own Way,2
SYN0729,4,0rTV5WefWd1J3OwIheTzxM,Talk,2
SYN0729,5,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,1
SYN0729,6,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,4
SYN0729,7,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),4
SYN0729,8,2USlegnFJLrVLpoVfPimKB,Thunder,2
SYN0729,9,3M214U0mwSm041GsQR3nrO,Toxic,1
SYN0729,10,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),5
SYN0730,1,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,3
SYN0730,2,7FCfMXYTIiQ9b4hDYs4Iol,Be the One,5
SYN0730,3,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),1
SYN0730,4,27mw0pQTrbuhGSdwKvGIho,Leave Before You Love Me,3
SYN0730,5,0BCPKOYdS2jbQ8iyB56Zns,Clocks,4
SYN0730,6,6qn9YLKt13AGvpq9jfO8py,We Found Love,3
SYN0730,7,0BxfFnk0YzONqvmrkO0QrB,Don't Cha,1
SYN0730,8,3TpQSUTOSzTUwrgtvl4lRa,Rewrite The Stars,3
SYN0730,9,7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,2
SYN0730,10,23WI5V2eD4EyGKxSl7Pyeq,Andas En Mi Cabeza,4
SYN0730,11,04sN26COy28wTXYj3dMoiZ,Bored,3
SYN0730,12,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,5
SYN0730,13,6fNhZRFEkBfgW39W3wKARJ,Pompeii,1
SYN0730,14,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,4
SYN0730,15,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,5
SYN0730,16,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,5
SYN0730,17,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,1
SYN0730,18,6Knv6wdA0luoMUuuoYi2i1,My House,2
SYN0730,19,7mDTvYD2ieE4Q28XFziMfJ,Cry,5
SYN0730,20,3H7ihDc1dqLriiWXwsc2po,Breaking Me,5
SYN0731,1,6ic8OlLUNEATToEFU3xmaH,Gimme More,4
SYN0731,2,4948g5UqwZFLGI8UTOXqdi,I Write Sins Not Tragedies,4
SYN0731,3,48QmG1dfvMuYLxMPt7KSRA,No Lie,3
SYN0731,4,1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,5
SYN0731,5,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,2
SYN0731,6,7F25roCtYi55JouckaayPC,Judas,5
SYN0731,7,0lx2cLdOt3piJbcaXIV74f,willow,5
SYN0731,8,7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,2
SYN0731,9,4ZaAkwewfMfXdjnNDGkKGe,Symphony,2
SYN0731,10,6JGQ98So2ik5GVI9ydQ2Yh,Don't Speak,5
SYN0731,11,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),5
SYN0731,12,4TCL0qqKyqsMZml0G3M9IM,Telephone,5
SYN0731,13,14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,5
SYN0731,14,006aTr4KxDs9zELves3ipi,Maniac,4
SYN0731,15,1ni8ZTAY1GHXEFOGHl7fdg,bellyache,1
SYN0731,16,1Qiz4CnId2dgwbDdudGavl,Maneater,5
SYN0731,17,0dE0TVR4av3kNDHLmKwu3n,Sweet but Psycho,1
SYN0732,1,3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,3
